NAME,ADDRESS,PHONE,CITY,COUNTY,STATE,LAT,LON,TYPE,WFO
"Salem Fire and Rescue Protection Association, Inc.",1315 Salem RD,828-437-8488,Morganton,BURKE,NC,35.695692,-81.6997635,FD,GSP
New Alluwe Volunteer Fire Department ASSD,RR 3 Box 229-1,000-000-0000,Chelsea,NOWATA ,OK,36.612055,-95.491285,FD,TSA
Harpeth Ridge Volunteer Fire Department,1030 Three Island Ford RD,615-789-5986,Charlotte,DICKSON,TN,36.268506,-87.194214,FD,OHX
"Plain View Volunteer Fire Department, Inc.",5041 Plain View HWY,910-892-0231,Dunn,SAMPSON,NC,35.243478,-78.551514,FD,RAH
Karns Volunteer Fire Department,6616 Beaver RidgeRD,865-691-1333,Knoxville,KNOX ,TN,35.981172,-84.094362,FD,MRX
Sea Level Fire Department,647 70 HWY E,252-225-7721,Sea Level,CARTERET ,NC,34.877052,-76.3899705,FD,MHX
Theodosia Area Volunteer Fire Department,,417-273-4791,Theodosia,OZARK,MO,36.567339,-92.6993735,FD,SGF
Clarkton Volunteer Fire Department,,573-448-3728,Clarkton,DUNKLIN,MO,36.454713,-89.977022,FD,MEG
Lanagan Volunteer Fire Department,,417-436-2226,Lanagan,MCDONALD ,MO,36.605589,-94.4471105,FD,SGF
Rockwell City Fire Department,,704-279-2921,Rockwell,ROWAN,NC,35.529486,-80.4388625,FD,GSP
Oglesby Civil Defense Volunteer Fire Department,27740 N 4020 RD,918-545-2017,Ramona,WASHINGTON ,OK,36.61749,-95.843214,FD,TSA
Fort Supply Volunteer Fire Department,,580-766-3211,Fort Supply,WOODWARD ,OK,36.5613,-99.5794505,FD,OUN
William S Key Correctional Center Fire & Safety,,580-766-2224,Fort Supply,WOODWARD ,OK,36.5613,-99.5794505,FD,OUN
South Iredell Volunteer Fire Department,,704-664-3043,Mooresville,IREDELL,NC,35.580714,-80.7917615,FD,GSP
Mooresville Fire Department,457 N Main ST,704-664-1338,Mooresville,IREDELL,NC,35.585982,-80.8067925,FD,GSP
City of Knoxville Fire Department,900 E Hill AVE STE 430,865-595-4480,Knoxville,KNOX ,TN,35.968905,-83.9056905,FD,MRX
Waynoka Fire Department,1759 Cecil ST,580-824-2261,Waynoka,WOODS,OK,36.585765,-98.8795215,FD,OUN
Tennessee Ridge Fire Department,,931-721-3382,Tennessee Ridge,HOUSTON,TN,36.322323,-87.7752035,FD,OHX
Trenton Volunteer Fire Department,,252-448-2646,Trenton,JONES,NC,35.067246,-77.424731,FD,MHX
Gordonsville Fire Department,63 Main ST E,615-683-8282,Gordonsville,SMITH,TN,36.173313,-85.93731,FD,OHX
Gideon Volunteer Fire Department,,573-448-3500,Gideon,NEW MADRID ,MO,36.459618,-89.898911,FD,PAH
Ganado Fire District,State Highway 264,928-755-3424,Ganado,APACHE ,AZ,35.78736165,-109.6877291,FD,FGZ
Wilson County Emergency Management Agency,110 Oak ST,615-444-8777,Lebanon,WILSON ,TN,36.208764,-86.3137125,FD,OHX
Lebanon Fire Department,209 E Gay ST,615-443-2903,Lebanon,WILSON ,TN,36.206865,-86.2885305,FD,OHX
Coalfield Volunteer Fire Department,,865-435-0130,Coalfield,MORGAN ,TN,36.02868,-84.42413,FD,MRX
Eastern State Hospital,PO Box 69,918-256-7841,Vinita,CRAIG,OK,36.623787,-95.1643025,FD,TSA
Two Rivers Volunteer Fire Department,,615-792-5265,Ashland City,CHEATHAM ,TN,36.2720779,-87.0626795,FD,OHX
Cheatham County Emergency Management Agency,100 Public SQ STE 90,615-792-3443,Ashland City,CHEATHAM ,TN,36.274743,-87.0635115,FD,OHX
Flat Branch Volunteer Fire Department,2098 Eiliott Bridge RD,910-893-3504,Bunnlevel,HARNETT,NC,35.311563,-78.8835735,FD,RAH
Atwell Township Volunteer Fire Department Station 40,,704-855-3240,China Grove,ROWAN,NC,35.566395,-80.5942025,FD,GSP
Bunnlevel Volunteer Fire Department,,910-893-4859,Bunnlevel,HARNETT,NC,35.309112,-78.8530625,FD,RAH
Marshall Community Volunteer Fire Department Inc.,,828-649-2660,Marshall,MADISON,NC,35.838933,-82.681523,FD,GSP
"Badin Lake Volunteer Fire Department, Inc.",1018 Pinehaven DR,336-461-3111,New London,MONTGOMERY ,NC,35.498466,-80.106912,FD,RAH
Ventura County Fire Protection District,165 Durley AVE,805-389-9710,Camarillo,VENTURA,CA,34.20870266,-119.0746514,FD,LOX
"Deep Run Volunteer Fire Department, Inc.",,252-568-4040,Deep Run,LENOIR ,NC,35.125575,-77.6959415,FD,MHX
"Bostian Heights Fire Department, Inc.",8211 Old Concord RD,704-857-0208,Salisbury,ROWAN,NC,35.560962,-80.517564,FD,GSP
Cottage Grove Community Volunteer Fire Department,,731-782-3406,Cottage Grove,HENRY,TN,36.384918,-88.482401,FD,MEG
Dixon Fire Department Station 1,183A State RD 75,505-579-4474,Dixon,RIO ARRIBA ,NM,36.20027233,-105.8915829,FD,ABQ
Glen Alpine Volunteer Fire Department,103 Pitts ST,828-584-2622,Glen Alpine,BURKE,NC,35.73027602,-81.77093429,FD,GSP
Union City Fire Department,,731-885-4851,Union City,OBION,TN,36.423087,-89.0579735,FD,MEG
Bandys Crossroads Volunteer Fire Department,1611 Buffalo Shoals RD,828-241-2111,Maiden,CATAWBA,NC,35.641278,-81.091512,FD,GSP
Mountain View Volunteer Fire Department,3323 S NC HWY 127,828-294-4273,Hickory,CATAWBA,NC,35.680797,-81.3782115,FD,GSP
Mount Olive Fire Department,,919-658-3243,Mount Olive,WAYNE,NC,35.190627,-78.0676415,FD,RAH
Vinita Fire Department,203 W Canadian AVE,918-256-2674,Vinita,CRAIG,OK,36.63736647,-95.15691292,FD,TSA
Tecumseh Volunteer Fire Department,,417-679-4633,Tecumseh,OZARK,MO,36.580439,-92.3124692,FD,SGF
Newton Fire Department,116 West A ST,828-695-4314,Newton,CATAWBA,NC,35.663445,-81.2241315,FD,GSP
Benhaven Emergency Services,,919-499-9511,Olivia,HARNETT,NC,35.35912,-79.1098,FD,RAH
Oak Ridge National Laboratory Fire Department,Bldg 2500 MS 6307,865-574-5678,Oak Ridge,ROANE,TN,36.02463,-84.23893,FD,MRX
City of Oak Ridge Fire Department,,865-425-3520,Oak Ridge,ANDERSON ,TN,36.025134,-84.2387345,FD,MRX
"Rockwell Rural Fire Department, Inc.",320 Link ST,704-279-2171,Rockwell,ROWAN,NC,35.553537,-80.417772,FD,GSP
Ashland City Fire Department,,615-792-4211,Ashland City,CHEATHAM ,TN,36.288798,-87.061364,FD,OHX
Robbins Fire Department,151 S Broad ST,910-948-2320,Robbins,MOORE,NC,35.433945,-79.586361,FD,RAH
Newton Grove Volunteer Fire Department Inc.,212 Weeksdale ST,910-594-0211,Newton Grove,SAMPSON,NC,35.24316149,-78.35687974,FD,RAH
Chestnut Hill Volunteer Fire Department,2418 McGaha Hollow RD,865-509-4488,Dandridge,JEFFERSON,TN,35.9282565,-83.33721817,FD,MRX
Richfield-Misenheimer Fire Department,,704-463-7613,Richfield,STANLY ,NC,35.5279929,-80.2237314,FD,GSP
City of Oxnard Fire Department,360 W 2ND ST,805-385-7722,Oxnard,VENTURA,CA,34.20158687,-119.1805868,FD,LOX
Palmersville Community Volunteer Fire Department,6303 Highway 89,731-822-7000,Palmersville,WEAKLEY,TN,36.403803,-88.5874725,FD,MEG
Caney Mountain Volunteer Fire Department,,417-679-3280,Gainesville,OZARK,MO,36.592917,-92.425544,FD,SGF
Timber Knob Volunteer Fire Department,,417-679-2000,Gainesville,OZARK,MO,36.592917,-92.425544,FD,SGF
College of the Ozarks Point Lookout Fire Department,,417-334-6411,Point Lookout,TANEY,MO,36.617289,-93.241673,FD,SGF
"Westmoore Volunteer Fire Protective Association, Inc.",1211 Dover Church RD,910-464-2367,Seagrove,MOORE,NC,35.458074,-79.699212,FD,RAH
Putnam County Fire Department,270 Carlen Drive,931-528-1200,Cookeville,PUTNAM ,TN,36.159723,-85.4837415,FD,OHX
Texhoma Volunteer Fire Department,,580-423-7061,Texhoma,TEXAS,OK,36.505059,-101.7840815,FD,AMA
Oliver Springs Fire Department,,865-435-2511,Oliver Springs,ROANE,TN,36.04808,-84.347605,FD,MRX
Cookeville Fire Department,45 E Broad ST,931-520-5255,Cookeville,PUTNAM ,TN,36.163278,-85.5052605,FD,OHX
"Shepherds Fire-Rescue, Inc.",2014 Charlotte HWY,704-663-1245,Mooresville,IREDELL,NC,35.62251269,-80.82655229,FD,GSP
Northview Volunteer Fire Department,,865-933-9679,Kodak,SEVIER ,TN,35.970369,-83.6076005,FD,MRX
Del Rio Volunteer Fire Department,482 S 107 HWY,423-487-2215,Del Rio,COCKE,TN,35.90305373,-83.01716363,FD,MRX
Morganton Public Safety,304 College ST,828-437-1211,Morganton,BURKE,NC,35.741196,-81.6872805,FD,GSP
Kingman Fire Department,310 N 4TH ST,928-753-2891,Kingman,MOHAVE ,AZ,35.191107,-114.051933,FD,VEF
Monterey Fire Department,302 E Commercial AVE,931-839-3770,Monterey,PUTNAM ,TN,36.145935,-85.2654915,FD,OHX
South River Merrimon Fire & EMS,1329 S River RD,252-728-2258,Beaufort,CARTERET ,NC,34.960284,-76.5998415,FD,MHX
Woodlawn-Sevier Volunteer Fire Depsrtment,44 N Valley ST,828-756-4965,Marion,MCDOWELL ,NC,35.78748351,-82.03916462,FD,GSP
Gate Fire Department,,580-934-3741,Gate,BEAVER ,OK,36.593052,-99.8906435,FD,OUN
Anderson Fire Department,,417-845-6202,Anderson,MCDONALD ,MO,36.6496404,-94.4434851,FD,SGF
Gainesville Fire Department,4th & Harlin,417-679-4858,Gainesville,OZARK,MO,36.6039,-92.428875,FD,SGF
Latham-Dukedom Fire Department,5337 Highway 118,731-588-5083,Dresden,WEAKLEY,TN,36.424602,-88.7127435,FD,MEG
Leatherwood-Brownfield-Short Creek Volunteer Fire Department,405 Leatherwood Bay RD,000-000-0000,Dover,STEWART,TN,36.376443,-87.9931305,FD,OHX
Joyner Volunteer Fire Department,107 Cassell RD,423-324-5802,Oliver Springs,MORGAN ,TN,36.069723,-84.48264,FD,MRX
Hickory Grove Volunteer Fire Department,59691 E 250 RD,918-786-7904,Grove,DELAWARE ,OK,36.65594894,-94.80699575,FD,TSA
Bryant Volunteer Fire Department,,417-265-3297,Gainesville,OZARK,MO,36.606881,-92.4326251,FD,SGF
Seneca-Cayuga Fire/Rescue,24591 S 655 RD,918-787-9272,Grove,DELAWARE ,OK,36.65685474,-94.70678703,FD,TSA
Rabbit Ear Volunteer Fire Department,1415 S 1ST ST,505-374-8896,Clayton,UNION,NM,36.43814243,-103.1761088,FD,ABQ
Pawhuska Fire Department,900 Lynn AVE,918-287-4210,Pawhuska,OSAGE,OK,36.66664241,-96.33168559,FD,TSA
"Dunn Emergency Services, Inc.",,910-892-1211,Dunn,HARNETT,NC,35.306709,-78.608681,FD,RAH
Navajo Pine Volunteer Fire Department,Walnut AVE & Shepard Spring BLVD,505-777-2233,Navajo,MCKINLEY ,NM,35.908263,-109.0344735,FD,ABQ
Icard Township Fire & Rescue Inc.,,828-397-6400,Hildebran,BURKE,NC,35.716209,-81.4205015,FD,GSP
Bullhead City Fire Department,1260 Hancock RD,928-758-3971,Bullhead City,MOHAVE ,AZ,35.107425,-114.6035115,FD,VEF
Country Volunteer Fire Department,486 Church RD,828-622-9775,Hot Springs,MADISON,NC,35.899209,-82.879011,FD,GSP
Boulanger Rural Fire Department,RR 2 Box 132,918-349-2252,Pawhuska,OSAGE,OK,36.6689346,-96.3339382,FD,TSA
Rover Volunteer Fire Department,RT 1,417-764-3373,Koshkonong,OREGON ,MO,36.585636,-91.6372025,FD,SGF
Wartburg Volunteer Fire Department,,423-346-7667,Wartburg,MORGAN ,TN,36.087423,-84.566852,FD,MRX
Town of Faith Fire Department,,704-279-4154,Faith,ROWAN,NC,35.587626,-80.4607235,FD,GSP
"Triple Community Fire Department, Inc.",505 Mountain View DR,828-437-4506,Morganton,BURKE,NC,35.745066,-81.6162525,FD,GSP
Anderson County Volunteer Fire Department- Marlow Unit,1019 Oliver Springs Hwy,865-435-1050,Clinton,ANDERSON ,TN,36.05445125,-84.23969216,FD,MRX
Mars Hill Fire Department,,828-689-2022,Mars Hill,MADISON,NC,35.861397,-82.533554,FD,GSP
Valdese Fire Department,,828-879-2103,Valdese,BURKE,NC,35.740248,-81.5712335,FD,GSP
Southern Stone County Fire District,,417-739-4429,Kimberling City,STONE,MO,36.6443755,-93.417601,FD,SGF
Claxton Volunteer Fire Department,2194 Clinton Highway,865-945-1314,Powell,KNOX ,TN,36.043533,-84.113154,FD,MRX
Tiff City Volunteer Fire Department,,415-775-2700,Tiff City,MCDONALD ,MO,36.668076,-94.617593,FD,SGF
"Erwin Fire Department & Rescue Squad, Inc.",,910-897-8151,Erwin,HARNETT,NC,35.3270458,-78.6761653,FD,RAH
Catawba Fire Department,,828-241-4955,Catawba,CATAWBA,NC,35.676168,-81.0523205,FD,GSP
Hawley Rural Fire District Association,RR 1 Box 57,580-839-2488,Nash,GRANT,OK,36.659427,-98.049644,FD,OUN
Branson Fire & Rescue,110 Crosby ST,417-243-2790,Branson,TANEY,MO,36.64438075,-93.23607852,FD,SGF
Capulin Fire Department,,100-100-1000,Clayton,UNION,NM,36.45058,-103.1772,FD,ABQ
"Union County, Amistad-Hayden Fire Department",,100-100-1000,Clayton,UNION,NM,36.45058,-103.1772,FD,ABQ
Ranch Drive Rural Fire Department,3454 S Ranch Dr,580-762-7785,Ponca City,KAY,OK,36.673956,-97.13925,FD,OUN
Koshkonong Volunteer Fire Department,104 Bingham TPKE,417-867-3334,Koshkonong,OREGON ,MO,36.5967807,-91.64641499,FD,SGF
Gatewood Volunteer Fire Department,RT 9 Box 1005,573-255-3416,Gatewood,RIPLEY ,MO,36.57369133,-91.07095709,FD,PAH
Pine-Bardley Volunteer Fire Department,RT 9 Box 480,573-255-3362,Gatewood,RIPLEY ,MO,36.57369133,-91.07095709,FD,PAH
Clayton Fire and Rescue,1 Chestnut ST,505-374-2435,Clayton,UNION,NM,36.452286,-103.18581,FD,ABQ
"Arapahoe Volunteer Fire-Rescue, Inc.",8233 NC HWY 306 S,252-249-1901,Arapahoe,PAMLICO,NC,35.023806,-76.824333,FD,MHX
Pond Creek Fire Department,,580-532-4911,Pond Creek,GRANT,OK,36.669462,-97.7969825,FD,OUN
Dacoma Fire Department,,580-871-2250,Dacoma,WOODS,OK,36.654882,-98.581724,FD,OUN
City of Conover Fire Department,,828-464-1295,Conover,CATAWBA,NC,35.706417,-81.2182715,FD,GSP
Lovelady Volunteer Fire & Rescue Department Inc,,828-879-9801,Rutherford College,BURKE,NC,35.747268,-81.52487,FD,GSP
Tonkawa Fire Department,120 S Main St,580-628-3251,Tonkawa,KAY,OK,36.67811051,-97.30974259,FD,OUN
Long View Fire Department,2404 1st Ave SW,828-322-1311,Hickory,CATAWBA,NC,35.729307,-81.378531,FD,GSP
Oak Hill Fire & Rescue,2400 NC 181,828-433-6100,Morganton,BURKE,NC,35.778915,-81.755982,FD,GSP
Drexel Fire Department,,828-437-7421,Drexel,BURKE,NC,35.759589,-81.605492,FD,GSP
"McCord Community Volunteer Fire Department, Inc.",145 Howard,580-765-4700,Ponca City,KAY,OK,36.682596,-97.0385805,FD,TSA
Flatwoods Community Fire Department,3130 US 401 S,910-893-5031,Lillington,HARNETT,NC,35.357652,-78.799941,FD,RAH
Exeter Community Volunteer Fire Department,,417-835-2404,Exeter,BARRY,MO,36.6694282,-93.9383812,FD,SGF
South Carthage Volunteer Fire Department,106 S Main ST,615-735-2727,Carthage,SMITH,TN,36.241758,-85.95243,FD,OHX
Miami Volunteer Fire Department,,505-483-2801,Miami,COLFAX ,NM,36.348144,-104.7829625,FD,ABQ
Number One Volunteer Fire Department,,615-451-1596,Hendersonville,SUMNER ,TN,36.300858,-86.631101,FD,OHX
Petros Volunteer Fire Department,,423-324-2463,Petros,MORGAN ,TN,36.09613,-84.43925,FD,MRX
Nowata Fire Department,425 S Cedar ST,918-273-3532,Nowata,NOWATA ,OK,36.6939374,-95.63191937,FD,TSA
Hendersonville Fire Department,225 Free Hill RD,615-822-1119,Hendersonville,SUMNER ,TN,36.30558427,-86.64845065,FD,OHX
Cassville Fire Protection District,802 E HWY 248 # 7,417-846-4005,Cassville,BARRY,MO,36.67512714,-93.86459097,FD,SGF
Hickory Fire Department,,828-323-7420,Hickory,CATAWBA,NC,35.732733,-81.3367835,FD,GSP
Butterfield Fire Protection District,,417-442-3047,Cassville,BARRY,MO,36.675978,-93.8482325,FD,SGF
No 7 Township Fire & Rescue Department,,252-637-2779,New Bern,CRAVEN ,NC,35.073132,-77.023673,FD,MHX
South Salisbury Fire Department,3207 Old Concord RD,704-637-3873,Salisbury,ROWAN,NC,35.61903,-80.4897405,FD,GSP
Marston Volunteer Fire Department,,573-643-2416,Marston,NEW MADRID ,MO,36.5179749,-89.6184264,FD,PAH
Nelagoney Rural Volunteer Fire Department,,918-287-1880,Pawhuska,OSAGE,OK,36.698865,-96.3077435,FD,TSA
Granite Quarry Fire Department,,704-279-5596,Granite Quarry,ROWAN,NC,35.614482,-80.4450815,FD,GSP
West of New Bern Fire Department,900 Chelsea RD,252-638-1119,New Bern,CRAVEN ,NC,35.087967,-77.0957325,FD,MHX
Newport Fire Department,103 C AVE,423-613-4047,Newport,COCKE,TN,35.96751,-83.1937815,FD,MRX
Burbank Volunteer Fire Department,107 E McCorkle AVE,918-648-5383,Burbank,OSAGE,OK,36.69795146,-96.7262734,FD,TSA
Chestnut Ridge Volunteer Fire Department,4744 Nashville Hwy.,423-965-3922,Deer Lodge,MORGAN ,TN,36.145089,-84.8335635,FD,MRX
Poole Town Volunteer Fire Department,255 Richfield RD,704-633-7080,Richfield,ROWAN,NC,35.58771,-80.243712,FD,GSP
Carthage Fire Department,213 Spring ST,615-735-0843,Carthage,SMITH,TN,36.251658,-85.951152,FD,OHX
New Hope Volunteer Fire Department,6397 Volunteer Rescue RD,336-857-2686,Denton,RANDOLPH ,NC,35.555139,-80.0182935,FD,RAH
Lamont Fire Department,,580-388-4468,Lamont,GRANT,OK,36.6908501,-97.5567151,FD,OUN
Claremont Fire Department,2850 Fire House LN,828-459-9296,Claremont,CATAWBA,NC,35.713044,-81.141084,FD,GSP
Cocke County Fire Department,120 Fairground CIR,423-623-4444,Newport,COCKE,TN,35.97342291,-83.21650654,FD,MRX
"Highfalls Fire and Rescue, Inc.",,910-464-3771,High Falls,MOORE,NC,35.484315,-79.5220505,FD,RAH
Rock City/Rome Volunteer Fire Department,653 Lebanon HWY,615-735-2121,Carthage,SMITH,TN,36.26343,-86.054562,FD,OHX
Indian Springs Volunteer Fire Department,3900 Arrington Bridge RD,919-658-6171,Seven Springs,WAYNE,NC,35.23923,-77.961384,FD,RAH
Puryear Volunteer Fire Department,,731-247-5500,Puryear,OBION,TN,36.443769,-88.344422,FD,MEG
Lillington Fire Department,,910-893-9342,Lillington,HARNETT,NC,35.384604,-78.8657615,FD,RAH
"Summerville Fire & Rescue, Inc.",,910-893-5607,Lillington,HARNETT,NC,35.384604,-78.8657615,FD,RAH
Balko Fire & Rescue,RR 2 Box 203,580-361-2266,Balko,BEAVER ,OK,36.6019996,-100.828738,FD,AMA
Goodlettsville Fire Department,105 Long Hollow Pike,615-851-2246,Goodlettsville,DAVIDSON ,TN,36.32232745,-86.71157618,FD,OHX
Afton Fire Department,,918-257-4364,Afton,OTTAWA ,OK,36.701935,-94.94537,FD,TSA
Bernice Fire Department,,918-256-8241,Bernice,OTTAWA ,OK,36.701935,-94.94537,FD,TSA
Smith County Fire Department,901 Main ST N,615-735-2118,Carthage,SMITH,TN,36.258372,-85.9518,FD,OHX
Ponca City Fire Department,500 E Grand AVE,580-767-0368,Ponca City,KAY,OK,36.70348472,-97.0785557,FD,OUN
Osage Cove Fire District Association,,580-762-9100,Ponca City,OSAGE,OK,36.703509,-97.0795745,FD,OUN
Dandridge Volunteer Fire Department,,865-397-3192,Dandridge,JEFFERSON,TN,36.001653,-83.4068015,FD,MRX
Township Six Fire Department,314 E HWY 70,252-447-2500,New Bern,CRAVEN ,NC,35.08889301,-77.03466731,FD,MHX
Drowning Creek Volunteer Fire Department,1630 Airport Rhodhiss RD,828-396-4005,Hickory,BURKE,NC,35.76067933,-81.42757582,FD,GSP
Ventura City Fire Department,1425 Dowell DR,805-339-4300,Ventura,VENTURA,CA,34.26008256,-119.2226601,FD,LOX
Sandy Bottom Volunteer Fire Department,2178 Green Haynes RD,252-569-1171,Kinston,LENOIR ,NC,35.20503717,-77.69722692,FD,MHX
Nash Fire Department,,580-839-2829,Nash,GRANT,OK,36.695679,-98.034911,FD,OUN
Muddy Pond Volunteer Fire Department,3234 Muddy Pond RD,931-445-3036,Monterey,OVERTON,TN,36.189477,-85.134861,FD,OHX
Golden Valley Fire Department,3327 Mayer RD,928-565-3479,Golden Valley,MOHAVE ,AZ,35.223246,-114.2076915,FD,VEF
Chloride Volunteer Fire Department,2470 E Butler AVE,928-565-4803,Kingman,MOHAVE ,AZ,35.254557,-114.0203835,FD,VEF
Hualapai Valley Fire District,2470 Butler AVE,928-757-3151,Kingman,MOHAVE ,AZ,35.254557,-114.0203835,FD,VEF
Northern Arizona Consolidated Fire District Number 1,2470 E Butler AVE,928-757-3151,Kingman,MOHAVE ,AZ,35.254557,-114.0203835,FD,VEF
Truxton Fire District,2470 E Butler AVE,928-757-3151,Kingman,MOHAVE ,AZ,35.254557,-114.0203835,FD,VEF
Rhems Fire & Rescue,,252-637-3365,New Bern,CRAVEN ,NC,35.106396,-77.0999705,FD,MHX
South Fulton Fire Department,700 Milton Counce DR,731-479-0213,South Fulton,OBION,TN,36.492266,-88.87615601,FD,MEG
Paris Landing Community Fire Department,,731-644-9360,Buchanan,HENRY,TN,36.443724,-88.1476235,FD,MEG
Heiskell Volunteer Fire Department,9444 Heiskell RD,865-938-3473,Heiskell,KNOX ,TN,36.081585,-84.053592,FD,MRX
Locke Township Fire Department,5405 Mooresville RD,704-633-7285,Salisbury,ROWAN,NC,35.653518,-80.587143,FD,GSP
Malden Fire Department,607 E Laclede ST,573-276-4514,Malden,DUNKLIN,MO,36.55681972,-89.95860935,FD,MEG
Seagrove Rural Volunteer Fire Department,,336-873-8666,Seagrove,RANDOLPH ,NC,35.528019,-79.7090705,FD,RAH
Regina Volunteer Fire/Rescue,923 HWY 96,505-289-4002,Regina,SANDOVAL ,NM,36.1843754,-106.9571243,FD,ABQ
Oxly Volunteer Fire Department,,573-996-7123,Oxly,RIPLEY ,MO,36.592584,-90.638234,FD,PAH
Risco Rural Fire Department,,573-396-5650,Risco,NEW MADRID ,MO,36.551895,-89.820602,FD,PAH
Purman Volunteer Fire Department,RR 1 BOX 2450,573-354-2487,Doniphan,RIPLEY ,MO,36.605994,-90.838682,FD,PAH
AASF#2 North Carolina Army National Guard Fire Department,1235 National Guard RD,704-359-5823,Salisbury,ROWAN,NC,35.650737,-80.520912,FD,GSP
"West Rowan Volunteer Fire Department, Inc.",2840 Graham RD,704-278-0120,Mount Ulla,ROWAN,NC,35.675208,-80.6933025,FD,GSP
Saint Stephens Fire Department,2810 Springs RoadNE,828-256-2375,Hickory,CATAWBA,NC,35.754624,-81.2773215,FD,GSP
"Troutman Fire Department, Inc.",125 N Main ST N,704-528-4576,Troutman,IREDELL,NC,35.702424,-80.8901325,FD,GSP
Ebbs Chapel Fire Department,680 Puncheon Fork RD,828-689-9812,Mars Hill,MADISON,NC,35.917299,-82.5451515,FD,GSP
New Bern Fire-Rescue Department,,252-639-2932,New Bern,CRAVEN ,NC,35.106009,-77.040143,FD,MHX
Caulfield Volunteer Fire Department,,417-719-9911,Caulfield,HOWELL ,MO,36.65916,-92.08038,FD,SGF
Grantham Volunteer Fire Department,3430 US Highway 13 S,919-689-9722,Goldsboro,WAYNE,NC,35.296875,-78.1659405,FD,RAH
Rhodhiss Fire Department,,828-396-2942,Rhodhiss,CALDWELL ,NC,35.777688,-81.4287005,FD,GSP
Clinton Fire Department,125 W Broad ST,865-457-2131,Clinton,ANDERSON ,TN,36.10010904,-84.13427817,FD,MRX
Southwood Volunteer Fire & Rescue,1556 Highway 58 S,252-527-0074,Kinston,LENOIR ,NC,35.199432,-77.56119,FD,MHX
Union Volunteer Fire Department,1470 Union Church RD,704-633-5876,Salisbury,ROWAN,NC,35.63991,-80.3955015,FD,GSP
Granville Co-op Fire Department,110 Lakeview LN,000-000-0000,Granville,JACKSON,TN,36.268326,-85.7987235,FD,OHX
Jet Fire Department,,580-626-4401,Jet,ALFALFA,OK,36.710817,-98.165771,FD,OUN
Nescutanga Rural Fire Department,RR 1 Box 68AB,580-626-4442,Jet,ALFALFA,OK,36.710817,-98.165771,FD,OUN
Bentonville Volunteer Fire Department Inc,3167 Harper House RD,919-689-3998,Four Oaks,JOHNSTON ,NC,35.320167,-78.279444,FD,RAH
"Brandsville Fire Protection Association, Inc.",100 E Main ST,417-867-3245,Brandsville,HOWELL ,MO,36.65087154,-91.69881875,FD,SGF
Chesterfield Fire Rescue,2160 HWY 18 US 64,828-433-0357,Morganton,BURKE,NC,35.812854,-81.65745,FD,GSP
Goodwell Volunteer Fire Department,,580-349-2566,Goodwell,TEXAS,OK,36.594006,-101.6319005,FD,AMA
